DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
06/18/2016,12:30,,,40.766685,-73.892136,"(40.766685, -73.892136)",ASTORIA BOULEVARD               ,77 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3463927,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,12:30,QUEENS,11377,40.74447,-73.911514,"(40.74447, -73.911514)",53 STREET                       ,ROOSEVELT AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3464737,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,12:30,QUEENS,11361,40.757725,-73.779274,"(40.757725, -73.779274)",NORTHERN BOULEVARD              ,204 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3463446,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,12:30,QUEENS,11102,40.772984,-73.925354,"(40.772984, -73.925354)",,,26-38     21 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,,,,,3469320,PASSENGER VEHICLE,,,,
06/18/2016,12:29,QUEENS,11422,40.67418,-73.729164,"(40.67418, -73.729164)",,,244-35    MERRICK BOULEVARD             ,0,0,0,0,0,0,0,0,Unspecified,,,,,3463327,PASSENGER VEHICLE,,,,
06/18/2016,12:29,MANHATTAN,10128,40.780693,-73.9466,"(40.780693, -73.9466)",EAST 92 STREET                  ,1 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3464032,PASSENGER VEHICLE,OTHER,,,
06/18/2016,12:25,BROOKLYN,11207,40.65698,-73.88943,"(40.65698, -73.88943)",PENNSYLVANIA AVENUE             ,STANLEY AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3470704,PASSENGER VEHICLE,MOTORCYCLE,,,
06/18/2016,12:23,,,40.639294,-74.01279,"(40.639294, -74.01279)",58 STREET                       ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3464491,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,12:22,STATEN ISLAND,10314,40.612156,-74.11694,"(40.612156, -74.11694)",SLOSSON AVENUE                  ,WINDSOR ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3466351,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,12:20,STATEN ISLAND,10308,40.547535,-74.13993,"(40.547535, -74.13993)",,,3747      HYLAN BOULEVARD               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3485135,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,12:15,,,,,,GOWANUS EXPY (BQE)              ,,,5,0,0,0,0,0,5,0,Following Too Closely,Unspecified,,,,3463741,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,12:15,MANHATTAN,10013,40.7171,-73.9986,"(40.7171, -73.9986)",CANAL STREET                    ,MULBERRY STREET,,2,0,2,0,0,0,0,0,Driver Inattention/Distraction,,,,,3466411,PASSENGER VEHICLE,,,,
06/18/2016,12:15,,,40.624294,-74.13724,"(40.624294, -74.13724)",FOREST AVENUE                   ,LIVERMORE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3463482,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,12:05,QUEENS,11361,40.769066,-73.767105,"(40.769066, -73.767105)",36 AVENUE                       ,217 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3463445,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,12:04,,,,,,BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3463328,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,12:00,QUEENS,11105,40.77731,-73.91239,"(40.77731, -73.91239)",28 STREET                       ,DITMARS BOULEVARD,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3464834,PASSENGER VEHICLE,,,,
06/18/2016,12:00,,,40.674652,-73.87712,"(40.674652, -73.87712)",PITKIN AVENUE                   ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3464529,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,12:00,,,40.69287,-73.81014,"(40.69287, -73.81014)",LLOYD ROAD                      ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,,3463813,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
06/18/2016,12:00,,,,,,GRAND CENTRAL PKWY              ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3464775,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,12:00,QUEENS,11423,40.712692,-73.76202,"(40.712692, -73.76202)",,,197-31    HIAWATHA AVENUE               ,0,0,0,0,0,0,0,0,Other Vehicular,,,,,3463814,PASSENGER VEHICLE,OTHER,,,
06/18/2016,12:00,QUEENS,11419,40.68593,-73.82402,"(40.68593, -73.82402)",,,104-55    LEFFERTS BOULEVARD            ,0,0,0,0,0,0,0,0,Unspecified,,,,,3463834,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,11:57,BRONX,10457,40.839947,-73.90907,"(40.839947, -73.90907)",TELLER AVENUE                   ,EAST 172 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,3463633,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/18/2016,11:55,,,40.61325,-74.15856,"(40.61325, -74.15856)",,,1445      RICHMOND AVENUE               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3463479,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,11:50,BRONX,10471,40.908436,-73.90368,"(40.908436, -73.90368)",RIVERDALE AVENUE                ,WEST 260 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3466676,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,11:45,,,40.73599,-73.98946,"(40.73599, -73.98946)",UNION SQUARE EAST               ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3463587,BICYCLE,PASSENGER VEHICLE,,,
06/18/2016,11:45,QUEENS,11413,40.67081,-73.74264,"(40.67081, -73.74264)",FRANCIS LEWIS BOULEVARD         ,230 PLACE,,0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,,,,3463329,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,11:45,MANHATTAN,10019,40.766712,-73.98289,"(40.766712, -73.98289)",WEST 57 STREET                  ,8 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3465588,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,,,
06/18/2016,11:42,,,40.839767,-73.86489,"(40.839767, -73.86489)",,,LELAND AVENUE                           ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3465714,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,11:40,,,40.631134,-74.157906,"(40.631134, -74.157906)",,,14        UNION COURT                   ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3463480,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/18/2016,11:40,QUEENS,11362,40.75197,-73.74088,"(40.75197, -73.74088)",DOUGLASTON PARKWAY              ,66 AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3463444,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,11:39,BRONX,10454,40.806587,-73.91041,"(40.806587, -73.91041)",,,745       EAST 141 STREET               ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3466581,PASSENGER VEHICLE,,,,
06/18/2016,11:36,BROOKLYN,11209,40.6368,-74.03445,"(40.6368, -74.03445)",NARROWS AVENUE                  ,MACKAY PLACE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3463708,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,11:35,BROOKLYN,11212,40.6557,-73.91546,"(40.6557, -73.91546)",CHURCH AVENUE                   ,EAST 96 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3471429,PASSENGER VEHICLE,,,,
06/18/2016,11:30,BRONX,10460,40.8399,-73.87562,"(40.8399, -73.87562)",EAST TREMONT AVENUE             ,BRONX PARK AVENUE,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,3463663,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,11:30,BROOKLYN,11213,40.669434,-73.9255,"(40.669434, -73.9255)",LINCOLN PLACE                   ,BUFFALO AVENUE,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Traffic Control Disregarded,Unspecified,,,3469857,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/18/2016,11:30,,,,,,CROSS ISLAND PARKWAY            ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3463417,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,11:30,,,40.766685,-73.892136,"(40.766685, -73.892136)",ASTORIA BOULEVARD               ,77 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3463926,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/18/2016,11:30,QUEENS,11360,40.77104,-73.78985,"(40.77104, -73.78985)",,,200-12    29 AVENUE                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3463443,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,11:30,BRONX,10455,40.815697,-73.91678,"(40.815697, -73.91678)",EAST 149 STREET                 ,BERGEN AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3464198,PASSENGER VEHICLE,,,,
06/18/2016,11:20,,,,,,BRONX RIVER PARKWAY             ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3466629,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,11:20,BROOKLYN,11221,40.692795,-73.92116,"(40.692795, -73.92116)",GROVE STREET                    ,EVERGREEN AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3463246,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,11:15,QUEENS,11432,40.71323,-73.78145,"(40.71323, -73.78145)",,,181-25    HILLSIDE AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3463845,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,11:15,QUEENS,11413,40.661983,-73.76058,"(40.661983, -73.76058)",SPRINGFIELD BOULEVARD           ,146 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3467468,PASSENGER VEHICLE,,,,
06/18/2016,11:10,BRONX,10460,40.843826,-73.887924,"(40.843826, -73.887924)",EAST TREMONT AVENUE             ,MAPES AVENUE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3463660,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,,,
06/18/2016,11:07,MANHATTAN,10022,40.762177,-73.96613,"(40.762177, -73.96613)",EAST 60 STREET                  ,3 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3466519,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,11:05,MANHATTAN,10036,40.757328,-73.989716,"(40.757328, -73.989716)",,,660       8 AVENUE                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3463595,PASSENGER VEHICLE,,,,
06/18/2016,11:02,QUEENS,11422,40.674053,-73.73022,"(40.674053, -73.73022)",,,243-03    MERRICK BOULEVARD             ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3463323,PASSENGER VEHICLE,OTHER,,,
06/18/2016,11:00,,,40.75714,-73.8271,"(40.75714, -73.8271)",KISSENA BOULEVARD               ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3463416,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,11:00,,,,,,HUTCHINSON RIVER PARKWAY        ,,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3464306,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,,,
06/18/2016,11:00,,,40.8529,-73.82642,"(40.8529, -73.82642)",BRUCKNER EXPRESSWAY             ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3465062,PASSENGER VEHICLE,,,,
06/18/2016,11:00,,,,,,BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3463326,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/18/2016,11:00,,,40.60782,-74.00195,"(40.60782, -74.00195)",18 AVENUE                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3463681,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,11:00,QUEENS,11429,40.7146,-73.74023,"(40.7146, -73.74023)",HEMPSTEAD AVENUE                ,217 PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3463325,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,11:00,MANHATTAN,10027,40.814796,-73.94915,"(40.814796, -73.94915)",,,438       SAINT NICHOLAS AVENUE         ,0,0,0,0,0,0,0,0,Unspecified,,,,,3464116,PASSENGER VEHICLE,OTHER,,,
06/18/2016,10:56,,,,,,NARROWS ROAD SOUTH              ,HYLAN BOULEVARD,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3464906,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,10:55,,,40.8223,-73.86703,"(40.8223, -73.86703)",SOUND VIEW AVENUE               ,ROSEDALE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3464222,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,10:55,,,,,,GRAND ARMY PLAZA                ,VANDERBILT AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,3464581,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/18/2016,10:55,MANHATTAN,10021,40.77246,-73.96705,"(40.77246, -73.96705)",EAST 72 STREET                  ,5 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3464024,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,10:49,BROOKLYN,11220,40.64073,-74.00609,"(40.64073, -74.00609)",,,743       52 STREET                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Backing Unsafely,,,,3464490,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,10:45,BROOKLYN,11232,40.66737,-73.996414,"(40.66737, -73.996414)",,,550       HAMILTON AVENUE               ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3463233,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,10:40,BRONX,10469,40.87954,-73.85534,"(40.87954, -73.85534)",PAULDING AVENUE                 ,EAST 217 STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3464272,PASSENGER VEHICLE,,,,
06/18/2016,10:40,,,40.783337,-73.970764,"(40.783337, -73.970764)",CENTRAL PARK WEST               ,,,0,0,0,0,0,0,0,0,Other Vehicular,Following Too Closely,,,,3463609,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,10:39,BRONX,10474,40.810192,-73.88632,"(40.810192, -73.88632)",COSTER STREET                   ,OAK POINT AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,,,,,3466596,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,10:33,,,40.759678,-73.83236,"(40.759678, -73.83236)",PRINCE STREET                   ,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3463415,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,10:30,,,,,,STATEN ISLAND EXPY              ,,,0,0,0,0,0,0,0,0,Tow Hitch Defective,Unspecified,,,,3470212,PASSENGER VEHICLE,,,,
06/18/2016,10:30,,,,,,CROSS BRONX EXPY                ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3464240,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,10:30,,,,,,BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3463707,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,10:30,,,,,,BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3463458,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,10:30,BROOKLYN,11220,40.64995,-74.01231,"(40.64995, -74.01231)",3 AVENUE                        ,46 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3464489,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,10:24,MANHATTAN,10019,40.767017,-73.98764,"(40.767017, -73.98764)",,,426       WEST 55 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3463986,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,10:20,STATEN ISLAND,10312,40.545105,-74.161,"(40.545105, -74.161)",,,4371      AMBOY ROAD                    ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3464910,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,10:15,BROOKLYN,11203,40.653324,-73.93829,"(40.653324, -73.93829)",LINDEN BOULEVARD                ,EAST 42 STREET,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3463216,PASSENGER VEHICLE,VAN,,,
06/18/2016,10:15,,,40.675446,-73.81354,"(40.675446, -73.81354)",ROCKAWAY BOULEVARD              ,,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,3464714,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,10:15,,,,,,GRAND CENTRAL PKWY              ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3463894,PASSENGER VEHICLE,,,,
06/18/2016,10:06,BRONX,10462,40.856,-73.866646,"(40.856, -73.866646)",,,2186      CRUGER AVENUE                 ,0,0,0,0,0,0,0,0,Unspecified,,,,,3465799,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,10:00,,,,,,LINWOOD STREET                  ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3469003,OTHER,PASSENGER VEHICLE,,,
06/18/2016,10:00,,,,,,CROSS ISLAND PARKWAY            ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3463418,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,10:00,STATEN ISLAND,10308,40.551563,-74.1453,"(40.551563, -74.1453)",GREAT KILLS ROAD                ,AMBOY ROAD,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3464913,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,10:00,QUEENS,11418,40.701435,-73.8354,"(40.701435, -73.8354)",,,85-23     115 STREET                    ,0,0,0,0,0,0,0,0,Unspecified,,,,,3549940,PASSENGER VEHICLE,,,,
06/18/2016,10:00,BROOKLYN,11225,40.6708,-73.95871,"(40.6708, -73.95871)",,,302       EASTERN PARKWAY               ,0,0,0,0,0,0,0,0,Unspecified,,,,,3464473,PASSENGER VEHICLE,,,,
06/18/2016,10:00,BRONX,10463,40.884438,-73.89533,"(40.884438, -73.89533)",,,3889      ORLOFF AVENUE                 ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3465829,PASSENGER VEHICLE,OTHER,,,
06/18/2016,10:00,BRONX,10461,40.84063,-73.8383,"(40.84063, -73.8383)",,,3000      EAST TREMONT AVENUE           ,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,3484403,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,0:56,,,40.738903,-73.98731,"(40.738903, -73.98731)",PARK AVENUE SOUTH               ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3463583,PASSENGER VEHICLE,VAN,,,
06/18/2016,0:52,,,40.796158,-73.947655,"(40.796158, -73.947655)",EAST 110 STREET                 ,,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,,,3464049,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/18/2016,0:47,,,,,,VAN WYCK EXPWY                  ,,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3464771,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,0:45,MANHATTAN,10016,40.748985,-73.979965,"(40.748985, -73.979965)",EAST 37 STREET                  ,PARK AVENUE,,0,0,0,0,0,0,0,0,Unsafe Speed,Driver Inattention/Distraction,,,,3486432,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,0:40,,,,,,BAY PARKWAY                     ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3463679,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,0:40,MANHATTAN,10022,40.7606,-73.96434,"(40.7606, -73.96434)",2 AVENUE                        ,EAST 59 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3464019,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,0:35,BROOKLYN,11236,40.64953,-73.91633,"(40.64953, -73.91633)",AVENUE B                        ,REMSEN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3482250,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,0:33,MANHATTAN,10014,40.735302,-74.00994,"(40.735302, -74.00994)",WEST STREET                     ,WEST 11 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3467960,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,0:30,,,40.656216,-73.882515,"(40.656216, -73.882515)",COZINE AVENUE                   ,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3469788,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,17:20,QUEENS,11354,40.761547,-73.83113,"(40.761547, -73.83113)",MAIN STREET                     ,37 AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3465330,PASSENGER VEHICLE,,,,
06/18/2016,17:20,BROOKLYN,11203,40.65686,-73.92703,"(40.65686, -73.92703)",EAST 54 STREET                  ,CLARKSON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3484602,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,17:11,QUEENS,11377,40.754227,-73.898,"(40.754227, -73.898)",,,68-22     NORTHERN BOULEVARD            ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3463930,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,17:10,BROOKLYN,11208,40.6769,-73.87959,"(40.6769, -73.87959)",LIBERTY AVENUE                  ,ATKINS AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3464532,PASSENGER VEHICLE,BICYCLE,,,
06/18/2016,17:10,BROOKLYN,11224,40.579826,-73.97622,"(40.579826, -73.97622)",NEPTUNE AVENUE                  ,SHELL ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3464336,PASSENGER VEHICLE,MOTORCYCLE,,,
06/18/2016,17:10,BROOKLYN,11211,40.71337,-73.934814,"(40.71337, -73.934814)",GRAND STREET                    ,MORGAN AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3464607,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,17:00,,,40.6864,-73.9685,"(40.6864, -73.9685)",VANDERBILT AVENUE               ,,,3,0,0,0,1,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3463789,BICYCLE,PASSENGER VEHICLE,,,
06/18/2016,17:00,BRONX,10466,40.89466,-73.86137,"(40.89466, -73.86137)",EAST 233 STREET                 ,BRONX BOULEVARD,,3,0,0,0,0,0,3,0,Traffic Control Disregarded,Unspecified,,,,3470527,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,17:00,QUEENS,11357,40.791298,-73.82023,"(40.791298, -73.82023)",147 STREET                      ,10 AVENUE,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,3463856,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,17:00,,,40.70739,-73.95054,"(40.70739, -73.95054)",UNION AVENUE                    ,,,0,0,0,0,0,0,0,0,Unsafe Speed,Passing or Lane Usage Improper,,,,3464606,PASSENGER VEHICLE,OTHER,,,
06/18/2016,17:00,,,40.883797,-73.87858,"(40.883797, -73.87858)",ROCHAMBEAU AVENUE               ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3465856,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,17:00,,,,,,NORTHERN BOULEVARD              ,ALAMEDA AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3463878,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,17:00,,,,,,CROSS ISLAND PARKWAY            ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3463337,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,17:00,,,40.62036,-74.03233,"(40.62036, -74.03233)",3 AVENUE                        ,91 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3463709,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,17:00,BROOKLYN,11201,40.687958,-73.991516,"(40.687958, -73.991516)",DEAN STREET                     ,BOERUM PLACE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3465221,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,16:55,MANHATTAN,10018,40.75649,-73.997765,"(40.75649, -73.997765)",10 AVENUE                       ,WEST 37 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3463571,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
